timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1569168000,Sep 22 2019 - 4:00pm,complete,51500,Eintracht Frankfurt,Borussia Dortmund,3.00,1.50,1.75,1.62,2,2,4,2,1,1,"43,88","11,66",5,8,2,0,2,0,16,17,4,8,12,9,18,12,44,56,3.00,75,75,75,50,0,25,100,13.00,3.00,4.45,4.25,1.74,1.13,1.45,2.15,3.60,1.47,2.50,Commerzbank-Arena (Frankfurt am Main)
1569263400,Sep 23 2019 - 6:30pm,complete,21120,Wolfsburg,Hoffenheim,2.00,0.50,1.38,1.58,1,1,2,2,1,1,"36","6",4,6,2,0,4,0,14,12,6,6,8,6,11,18,54,46,1.50,50,50,25,0,0,0,75,7.50,2.00,2.00,3.80,3.80,1.15,1.53,2.30,4.00,1.47,2.45,VOLKSWAGEN ARENA (Wolfsburg)
1569609000,Sep 27 2019 - 6:30pm,complete,22012,Union Berlin,Eintracht Frankfurt,1.00,0.00,1.58,0.58,1,2,3,0,0,0,"86","48,62",4,5,1,0,1,0,12,17,6,6,6,11,11,11,47,53,3.34,84,100,100,34,0,75,100,11.67,3.33,3.20,3.70,2.25,1.18,1.59,2.45,4.35,1.50,2.40,Stadion An der Alten Försterei (Berlin)
1569677400,Sep 28 2019 - 1:30pm,complete,24303,Mainz 05,Wolfsburg,1.50,2.00,1.08,1.50,0,1,1,1,0,1,"","9",10,1,2,0,3,0,19,7,8,5,11,2,9,16,56,44,3.00,75,100,75,25,0,50,100,11.00,3.00,2.85,3.55,2.50,1.22,1.71,2.80,5.15,1.57,2.20,OPEL ARENA (Mainz)
1569677400,Sep 28 2019 - 1:30pm,complete,42146,RB Leipzig,Schalke 04,2.00,2.00,2.08,1.33,1,3,4,2,0,2,"83","29,43,58",8,4,1,0,1,0,17,13,7,8,10,5,13,12,56,44,2.75,75,75,50,25,25,50,75,7.50,4.50,1.61,4.35,5.65,1.16,1.56,2.40,4.15,1.61,2.15,Red Bull Arena (Leipzig)
1569677400,Sep 28 2019 - 1:30pm,complete,29030,Hoffenheim,Borussia M'gladbach,1.50,3.00,1.23,1.67,0,3,3,1,0,1,"","43,65,83",2,5,2,0,2,0,21,13,7,6,14,7,10,11,51,49,3.25,50,75,75,50,25,50,100,13.50,3.00,2.60,3.60,2.70,1.18,1.59,2.50,4.40,1.49,2.40,PreZero Arena (Sinsheim)
1569677400,Sep 28 2019 - 1:30pm,complete,27113,Augsburg,Bayer Leverkusen,2.00,1.50,1.50,1.83,0,3,3,1,0,1,"","34,76,84",1,3,4,0,0,0,8,13,2,6,6,7,15,9,25,75,3.25,75,100,75,50,0,50,75,6.50,5.00,4.45,4.35,1.74,1.14,1.48,2.20,3.70,1.49,2.40,WWK Arena (Augsburg)
1569677400,Sep 28 2019 - 1:30pm,complete,15000,Paderborn,Bayern München,0.00,2.00,0.54,2.17,2,3,5,1,0,1,"68,84","15,55,79",11,5,1,0,1,0,12,19,7,7,5,12,8,6,46,54,3.75,75,100,75,50,25,75,100,11.00,3.50,20.00,10.75,1.13,1.02,1.14,1.41,1.91,1.65,2.10,Benteler-Arena (Paderborn)
1569688200,Sep 28 2019 - 4:30pm,complete,81365,Borussia Dortmund,Werder Bremen,3.00,1.50,2.50,1.00,2,2,4,3,2,1,"9,41","7,55",9,2,1,0,0,0,22,11,8,6,14,5,8,10,64,36,4.50,75,100,100,75,50,50,100,11.50,4.50,1.27,6.50,11.25,1.07,1.29,1.77,2.70,1.59,2.20,Signal-Iduna-Park (Dortmund)
1569763800,Sep 29 2019 - 1:30pm,complete,39244,Fortuna Düsseldorf,Freiburg,0.50,3.00,1.00,1.23,1,2,3,2,1,1,"42","45,81",5,1,2,0,2,0,20,8,9,3,11,5,8,11,54,46,3.25,75,100,75,50,0,100,100,6.50,3.00,2.60,3.50,2.75,1.23,1.74,2.85,5.25,1.57,2.20,Merkur Spiel-Arena (Düsseldorf)
1569772800,Sep 29 2019 - 4:00pm,complete,49700,Köln,Hertha BSC,0.00,0.33,1.58,1.33,0,4,4,1,0,1,"","23,58,62,83",8,4,1,1,0,0,10,12,4,8,6,4,10,13,55,45,2.92,59,75,75,42,0,17,100,7.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1570213800,Oct 4 2019 - 6:30pm,complete,37128,Hertha BSC,Fortuna Düsseldorf,1.50,1.00,0.92,0.77,3,1,4,3,2,1,"37,44,62","32",9,2,3,0,3,0,17,11,4,5,13,6,16,18,55,45,3.17,75,100,100,17,0,0,100,4.83,5.50,1.69,4.20,4.95,1.16,1.54,2.35,4.10,1.56,2.25,Olympiastadion Berlin (Berlin)
1570282200,Oct 5 2019 - 1:30pm,complete,75000,Bayern München,Hoffenheim,2.33,0.67,2.23,1.58,1,2,3,0,0,0,"73","54,79",9,3,2,0,0,0,23,10,6,7,17,3,8,12,64,36,3.00,50,67,50,50,17,50,84,15.00,5.66,2.85,3.55,2.20,1.17,1.57,2.45,4.30,1.53,2.40,Allianz Arena (München)
1570282200,Oct 5 2019 - 1:30pm,complete,26355,Bayer Leverkusen,RB Leipzig,2.33,3.00,1.92,1.92,1,1,2,0,0,0,"66","78",4,0,2,0,2,0,12,16,8,10,4,6,11,12,61,39,3.00,33,84,67,50,17,67,84,17.00,3.00,2.30,3.80,3.00,1.15,1.51,2.30,3.95,1.43,2.55,BayArena (Leverkusen)
1570282200,Oct 5 2019 - 1:30pm,complete,24000,Freiburg,Borussia Dortmund,1.33,1.33,1.67,1.62,2,2,4,1,0,1,"55,89","20,67",3,11,0,0,3,0,8,10,2,5,6,5,10,8,38,62,3.34,84,100,84,50,0,50,84,12.34,1.67,5.10,4.00,1.71,1.20,1.65,2.65,4.75,1.65,2.10,Schwarzwald-Stadion (Freiburg im Breisgau)
